gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
0,MIA,.500,0,W (+13),HOU,9,,0,3,11.4,1,4,1.000,0,3,18,2,18,,3,1,6,0,37-002,4,2000-01-23,24:00,3,Hakeem Olajuwon
0,MIN,.375,0,L (-8),HOU,8,,2,4,4.4,0,1,.500,0,2,19,2,19,,3,0,8,0,37-004,5,2000-01-25,21:00,5,Hakeem Olajuwon
0,GSW,.500,0,L (-5),HOU,6,,0,2,6.9,0,1,1.000,0,2,20,0,20,,2,0,4,1,37-006,4,2000-01-27,16:00,4,Hakeem Olajuwon
0,DEN,.500,0,L (-6),HOU,7,@,0,4,8.9,0,2,.750,0,3,21,1,21,,2,0,4,1,37-007,4,2000-01-28,15:00,4,Hakeem Olajuwon
0,LAL,.375,0,W (+6),HOU,8,,0,4,6.7,3,2,.500,1,2,22,1,22,.000,3,0,8,0,37-009,10,2000-01-30,22:00,10,Hakeem Olajuwon
0,CHH,.400,0,W (+16),HOU,8,,1,2,5.4,1,0,.000,0,0,23,2,23,,4,3,10,0,37-011,8,2000-02-01,16:00,5,Hakeem Olajuwon
0,PHI,.778,0,W (+3),HOU,14,,0,2,14.4,1,2,.000,0,0,24,2,24,,7,2,9,0,37-013,5,2000-02-03,23:00,3,Hakeem Olajuwon
0,MIN,.583,0,L (-17),HOU,15,@,4,4,8.5,0,0,.250,0,1,25,1,25,,7,3,12,0,37-014,8,2000-02-04,24:00,5,Hakeem Olajuwon
0,DET,.333,0,L (-4),HOU,7,@,2,1,3.6,1,0,1.000,0,1,26,0,26,,3,0,9,2,37-016,7,2000-02-06,18:00,7,Hakeem Olajuwon
0,CLE,.857,0,W (+8),HOU,12,,0,2,11.5,2,1,.000,0,0,27,0,27,,6,0,7,2,37-018,3,2000-02-08,19:00,3,Hakeem Olajuwon
0,ATL,.500,0,L (-16),HOU,12,@,0,2,7.9,1,0,1.000,0,2,28,0,28,,5,1,10,0,37-019,3,2000-02-09,21:00,2,Hakeem Olajuwon
0,DET,.625,0,W (+5),HOU,11,,2,2,6.6,5,1,.500,0,1,29,0,29,,5,2,8,0,37-025,7,2000-02-15,20:00,5,Hakeem Olajuwon
0,SAS,.375,0,L (-24),HOU,8,@,2,4,4.3,4,1,.500,0,2,30,2,30,,3,1,8,2,37-028,2,2000-02-18,23:00,1,Hakeem Olajuwon
1,SAS,.625,0,L (-2),HOU,21,,2,3,15.7,4,4,.333,0,1,31,0,31,,10,2,16,0,37-030,9,2000-02-20,34:00,7,Hakeem Olajuwon
1,CHH,.429,0,L (-5),HOU,6,@,1,0,6.9,1,2,,0,0,32,3,32,,3,0,7,1,37-032,5,2000-02-22,28:00,5,Hakeem Olajuwon
1,DEN,.429,0,L (-9),HOU,10,,1,5,8.5,2,1,.800,0,4,33,1,33,,3,3,7,0,37-034,6,2000-02-24,23:00,3,Hakeem Olajuwon
1,LAL,.429,0,L (-16),HOU,6,@,0,0,4.0,4,0,,0,0,34,1,34,,3,2,7,0,37-037,6,2000-02-27,13:00,4,Hakeem Olajuwon
1,SAC,.000,0,W (+3),HOU,1,,2,2,3.1,2,1,.500,0,1,35,2,35,,0,1,1,2,37-041,5,2000-03-02,16:00,4,Hakeem Olajuwon
1,NJN,.556,0,W (+7),HOU,12,,4,3,10.1,2,3,.667,0,2,36,2,36,,5,5,9,0,37-043,7,2000-03-04,24:00,2,Hakeem Olajuwon
1,PHO,.385,0,L (-7),HOU,12,,1,3,7.4,1,0,.667,0,2,37,1,37,,5,3,13,0,37-046,8,2000-03-07,23:00,5,Hakeem Olajuwon
1,UTA,.667,0,L (-19),HOU,4,@,2,0,3.0,0,1,,0,0,38,1,38,,2,0,3,0,37-048,3,2000-03-09,16:00,3,Hakeem Olajuwon
1,MIN,.444,0,L (-14),HOU,9,,2,5,5.0,1,1,.200,0,1,39,2,39,,4,2,9,0,37-050,6,2000-03-11,24:00,4,Hakeem Olajuwon
1,NYK,.000,0,L (-6),HOU,4,@,1,4,-2.0,4,1,1.000,0,4,40,0,40,,0,1,9,0,37-053,6,2000-03-14,28:00,5,Hakeem Olajuwon
1,MIL,.500,0,L (-10),HOU,4,@,1,0,1.6,1,0,,0,0,41,0,41,,2,1,4,0,37-055,2,2000-03-16,16:00,1,Hakeem Olajuwon
1,IND,.429,0,L (-9),HOU,8,@,2,2,7.7,1,2,1.000,0,2,42,3,42,,3,2,7,0,37-056,5,2000-03-17,15:00,3,Hakeem Olajuwon
1,TOR,.455,0,L (-2),HOU,12,@,2,3,7.1,4,2,.667,0,2,43,1,43,,5,2,11,1,37-058,3,2000-03-19,27:00,1,Hakeem Olajuwon
1,CLE,.200,0,L (-13),HOU,2,@,2,0,0.1,3,1,,0,0,44,3,44,,1,1,5,0,37-059,4,2000-03-20,16:00,3,Hakeem Olajuwon
