gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,MIL,.647,0,L (-6),HOU,29,,4,11,24.0,4,2,.636,0,7,36,3,36,,11,3,17,2,24-008,10,1987-01-29,44:00,7,Hakeem Olajuwon
1,ATL,.357,0,W (+2),HOU,10,@,2,0,6.9,4,1,,0,0,37,3,37,,5,3,14,1,24-011,11,1987-02-01,37:00,8,Hakeem Olajuwon
1,DEN,.550,0,L (-2),HOU,25,,4,5,17.7,3,2,.600,0,3,38,1,38,,11,5,20,0,24-013,14,1987-02-03,32:00,9,Hakeem Olajuwon
1,GSW,.727,0,W (+10),HOU,21,,4,5,24.7,2,9,1.000,0,5,39,2,39,,8,5,11,0,24-015,11,1987-02-05,36:00,6,Hakeem Olajuwon
1,SAS,.563,0,W (+23),HOU,25,,3,8,21.8,4,6,.875,0,7,40,1,40,,9,1,16,2,24-020,7,1987-02-10,27:00,6,Hakeem Olajuwon
1,NJN,.591,0,W (+22),HOU,37,@,3,13,31.9,4,6,.846,0,11,41,3,41,,13,2,22,1,24-022,8,1987-02-12,45:00,6,Hakeem Olajuwon
1,MIL,.467,0,L (-15),HOU,21,@,6,10,16.7,3,3,.700,0,7,42,2,42,,7,5,15,3,24-024,11,1987-02-14,41:00,6,Hakeem Olajuwon
1,DAL,.455,0,W (+5),HOU,36,,1,9,28.8,5,3,.667,0,6,43,4,43,,15,6,33,2,24-026,16,1987-02-16,45:00,10,Hakeem Olajuwon
1,BOS,.300,0,L (-7),HOU,15,,1,3,8.7,5,2,1.000,0,3,44,2,44,,6,3,20,1,24-029,11,1987-02-19,39:00,8,Hakeem Olajuwon
1,UTA,.579,0,W (+13),HOU,28,,3,9,25.8,2,5,.667,0,6,45,3,45,,11,2,19,2,24-031,11,1987-02-21,44:00,9,Hakeem Olajuwon
1,DEN,.650,0,W (+16),HOU,31,,1,7,29.9,4,2,.714,0,5,46,5,46,,13,5,20,0,24-033,14,1987-02-23,31:00,9,Hakeem Olajuwon
1,DEN,.400,0,L (-29),HOU,15,@,6,3,7.6,1,2,1.000,0,3,47,3,47,,6,2,15,1,24-034,6,1987-02-24,28:00,4,Hakeem Olajuwon
1,UTA,.364,0,W (+1),HOU,15,@,2,8,17.7,3,7,.875,0,7,48,1,48,,4,2,11,3,24-036,10,1987-02-26,35:00,8,Hakeem Olajuwon
1,PHI,.556,0,L (-5),HOU,24,,0,6,26.9,5,3,.667,0,4,49,7,49,,10,5,18,2,24-039,11,1987-03-01,43:00,6,Hakeem Olajuwon
1,SAS,.611,0,W (+5),HOU,32,@,3,14,30.3,5,1,.714,0,10,50,4,50,,11,4,18,5,24-040,10,1987-03-02,41:00,6,Hakeem Olajuwon
1,SAC,.471,0,W (+6),HOU,18,@,6,3,16.7,5,6,.667,0,2,51,5,51,,8,3,17,3,24-042,13,1987-03-04,47:00,10,Hakeem Olajuwon
1,GSW,.643,0,L (-9),HOU,24,@,4,8,20.3,6,2,.750,0,6,52,3,52,,9,2,14,3,24-043,8,1987-03-05,36:00,6,Hakeem Olajuwon
1,SEA,.412,0,L (-3),HOU,19,@,3,6,11.9,6,4,.833,0,5,53,1,53,,7,4,17,0,24-045,9,1987-03-07,38:00,5,Hakeem Olajuwon
1,POR,.333,0,L (-26),HOU,12,@,5,2,4.8,5,2,1.000,0,2,54,3,54,,5,2,15,1,24-046,10,1987-03-08,37:00,8,Hakeem Olajuwon
1,SEA,.483,0,L (-9),HOU,38,,4,14,44.4,5,12,.714,0,10,55,6,55,,14,10,29,7,24-048,17,1987-03-10,53:00,7,Hakeem Olajuwon
1,SAS,.526,0,W (+9),HOU,22,,3,2,19.6,6,2,1.000,0,2,56,7,56,,10,4,19,2,24-050,8,1987-03-12,30:00,4,Hakeem Olajuwon
1,DAL,.379,0,L (-9),HOU,30,@,1,9,23.1,5,2,.889,1,8,57,3,57,.000,11,6,29,2,24-052,15,1987-03-14,45:00,9,Hakeem Olajuwon
1,CHI,.458,1,W (+1),HOU,28,,4,8,17.7,6,4,.625,1,5,58,4,58,1.000,11,1,24,1,24-054,9,1987-03-16,44:00,8,Hakeem Olajuwon
1,PHO,.450,0,W (+22),HOU,25,@,3,10,23.4,4,7,.700,0,7,59,1,59,,9,4,20,2,24-056,18,1987-03-18,40:00,14,Hakeem Olajuwon
1,LAC,.600,0,W (+28),HOU,28,,6,7,18.2,2,2,.571,0,4,60,2,60,,12,3,20,1,24-058,8,1987-03-20,32:00,5,Hakeem Olajuwon
1,UTA,.571,0,L (-17),HOU,20,@,3,10,16.8,5,5,.400,0,4,61,4,61,,8,3,14,0,24-059,11,1987-03-21,28:00,8,Hakeem Olajuwon
1,DET,.571,0,L (-4),HOU,38,,2,8,34.0,3,5,.750,0,6,62,4,62,,16,5,28,1,24-061,13,1987-03-23,44:00,8,Hakeem Olajuwon
1,SAS,.500,0,L (-6),HOU,22,@,4,8,18.1,4,1,.500,0,4,63,1,63,,9,4,18,6,24-062,11,1987-03-24,39:00,7,Hakeem Olajuwon
1,POR,.353,0,W (+15),HOU,14,,1,3,20.9,4,9,.667,0,2,64,5,64,,6,6,17,3,24-064,14,1987-03-26,45:00,8,Hakeem Olajuwon
1,LAL,.308,0,L (-14),HOU,10,,3,3,10.7,3,2,.667,0,2,65,6,65,,4,3,13,3,24-066,10,1987-03-28,37:00,7,Hakeem Olajuwon
1,LAL,.294,0,L (-15),HOU,11,@,2,2,9.6,3,3,.500,0,1,66,4,66,,5,5,17,1,24-069,14,1987-03-31,35:00,9,Hakeem Olajuwon
1,PHO,.647,0,L (-13),HOU,25,@,3,4,18.2,4,1,.750,0,3,67,2,67,,11,3,17,0,24-070,8,1987-04-01,34:00,5,Hakeem Olajuwon
1,SAC,.400,0,L (-12),HOU,21,@,2,5,15.8,2,2,1.000,0,5,68,3,68,,8,4,20,0,24-073,11,1987-04-04,37:00,7,Hakeem Olajuwon
1,POR,.421,0,W (+6),HOU,26,@,2,11,29.0,5,4,.909,0,10,69,4,69,,8,6,19,5,24-075,15,1987-04-06,42:00,9,Hakeem Olajuwon
1,LAC,.563,0,W (+18),HOU,19,@,3,5,14.7,1,3,.200,0,1,70,3,70,,9,2,16,0,24-076,11,1987-04-07,32:00,9,Hakeem Olajuwon
1,SAC,.474,0,W (+10),HOU,20,,3,2,15.7,3,5,1.000,0,2,71,1,71,,9,5,19,1,24-078,8,1987-04-09,34:00,3,Hakeem Olajuwon
1,DEN,.471,0,W (+10),HOU,17,,4,1,19.1,4,3,1.000,0,1,72,7,72,,8,9,17,1,24-080,16,1987-04-11,33:00,7,Hakeem Olajuwon
1,DAL,.474,0,L (-6),HOU,24,@,3,9,17.8,5,2,.667,1,6,73,1,73,.000,9,2,19,5,24-084,6,1987-04-15,40:00,4,Hakeem Olajuwon
1,DAL,.565,0,W (+22),HOU,29,,2,3,24.9,1,3,1.000,0,3,74,3,74,,13,5,23,0,24-086,10,1987-04-17,30:00,5,Hakeem Olajuwon
1,DEN,.800,0,L (-9),HOU,25,@,1,10,25.4,3,3,.900,0,9,75,4,75,,8,1,10,0,24-087,5,1987-04-18,22:00,4,Hakeem Olajuwon
