gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,WSB,.538,0,L (-13),HOU,22,@,4,10,20.6,4,6,.800,0,8,21,2,21,,7,3,13,0,27-327,15,1990-12-14,39:00,12,Hakeem Olajuwon
1,CHH,.667,0,W (+3),HOU,24,@,3,0,22.2,4,4,,0,0,22,3,22,,12,1,18,2,27-328,11,1990-12-15,38:00,10,Hakeem Olajuwon
1,SAS,.360,0,L (-1),HOU,20,,2,2,19.6,3,3,1.000,0,2,23,4,23,,9,4,25,6,27-331,14,1990-12-18,41:00,10,Hakeem Olajuwon
1,ORL,.400,0,W (+2),HOU,24,,3,5,24.4,5,11,.800,0,4,24,4,24,,10,5,25,2,27-333,16,1990-12-20,50:00,11,Hakeem Olajuwon
1,PHO,.550,0,W (+20),HOU,24,,2,2,26.3,2,2,1.000,0,2,25,6,25,,11,6,20,1,27-335,19,1990-12-22,33:00,13,Hakeem Olajuwon
1,ORL,.360,0,L (-6),HOU,25,@,4,8,21.6,5,7,.875,1,7,26,4,26,.000,9,8,25,0,27-339,20,1990-12-26,43:00,12,Hakeem Olajuwon
1,NJN,.353,0,W (+2),HOU,14,@,6,2,6.3,6,4,1.000,0,2,27,0,27,,6,4,17,1,27-341,16,1990-12-28,37:00,12,Hakeem Olajuwon
1,DET,.357,0,L (-15),HOU,17,@,3,10,12.1,4,2,.700,0,7,28,2,28,,5,4,14,1,27-342,11,1990-12-29,32:00,7,Hakeem Olajuwon
1,CHI,.750,0,W (+22),HOU,20,,3,2,17.2,2,1,1.000,0,2,29,1,29,,9,1,12,1,27-347,10,1991-01-03,29:00,9,Hakeem Olajuwon
0,LAC,.563,0,L (-3),HOU,24,@,3,8,22.7,4,4,.750,0,6,30,1,30,,9,6,16,1,28-038,16,1991-02-28,35:00,10,Hakeem Olajuwon
0,LAL,.500,0,W (+9),HOU,13,@,2,4,7.9,3,1,.250,0,1,31,0,31,,6,3,12,1,28-041,8,1991-03-03,24:00,5,Hakeem Olajuwon
0,NJN,.615,0,W (+12),HOU,18,,1,2,22.5,1,4,1.000,0,2,32,2,32,,8,5,13,2,28-043,12,1991-03-05,34:00,7,Hakeem Olajuwon
0,DAL,1.000,0,W (+32),HOU,11,,4,2,9.9,3,3,.500,0,1,33,1,33,,5,2,5,0,28-045,8,1991-03-07,25:00,6,Hakeem Olajuwon
0,PHI,.538,0,W (+17),HOU,17,,0,4,15.5,2,3,.750,1,3,34,1,34,.000,7,1,13,1,28-047,6,1991-03-09,23:00,5,Hakeem Olajuwon
0,SEA,.765,0,W (+2),HOU,32,,0,7,35.3,2,4,.857,0,6,35,3,35,,13,4,17,2,28-050,9,1991-03-12,34:00,5,Hakeem Olajuwon
1,ORL,.400,0,W (+24),HOU,12,,3,7,13.3,3,7,.571,0,4,36,2,36,,4,3,10,1,28-052,12,1991-03-14,38:00,9,Hakeem Olajuwon
1,PHO,.529,0,W (+7),HOU,19,@,4,2,19.6,5,9,.500,0,1,37,2,37,,9,2,17,2,28-053,16,1991-03-15,38:00,14,Hakeem Olajuwon
1,GSW,.647,0,W (+4),HOU,25,,3,4,21.3,5,2,.750,0,3,38,1,38,,11,3,17,2,28-055,13,1991-03-17,35:00,10,Hakeem Olajuwon
1,MIN,.733,0,W (+13),HOU,25,@,3,3,29.9,2,8,1.000,0,3,39,2,39,,11,4,15,2,28-057,14,1991-03-19,35:00,10,Hakeem Olajuwon
1,SAC,.333,0,W (+11),HOU,11,,2,6,16.7,3,6,.500,0,3,40,3,40,,4,7,12,3,28-059,16,1991-03-21,39:00,9,Hakeem Olajuwon
1,NYK,.556,0,W (+13),HOU,24,,3,4,20.7,5,1,1.000,0,4,41,1,41,,10,6,18,2,28-061,15,1991-03-23,35:00,9,Hakeem Olajuwon
1,CHI,.294,0,W (+10),HOU,13,@,6,6,10.1,5,2,.500,0,3,42,4,42,,5,8,17,4,28-063,16,1991-03-25,42:00,8,Hakeem Olajuwon
1,ATL,.545,0,W (+1),HOU,14,@,1,2,12.0,5,1,1.000,0,2,43,0,43,,6,4,11,1,28-066,10,1991-03-28,33:00,6,Hakeem Olajuwon
1,ORL,.333,0,L (-32),HOU,12,@,0,2,9.6,4,2,1.000,0,2,44,0,44,,5,5,15,1,28-068,11,1991-03-30,27:00,6,Hakeem Olajuwon
1,MIA,.357,0,W (+20),HOU,11,@,4,2,10.1,5,4,.500,0,1,45,2,45,,5,4,14,3,28-069,15,1991-03-31,34:00,11,Hakeem Olajuwon
1,DAL,.667,0,W (+16),HOU,22,,5,7,23.9,3,1,.857,0,6,46,2,46,,8,5,12,3,28-072,22,1991-04-03,36:00,17,Hakeem Olajuwon
1,DEN,.400,0,W (+6),HOU,12,@,3,2,15.7,4,5,.000,1,0,47,5,47,.000,6,2,15,4,28-074,18,1991-04-05,41:00,16,Hakeem Olajuwon
1,UTA,.400,0,W (+9),HOU,19,,3,7,24.5,2,7,1.000,0,7,48,2,48,,6,5,15,4,28-075,17,1991-04-06,42:00,12,Hakeem Olajuwon
1,POR,.385,0,L (-10),HOU,12,,3,2,12.3,5,5,1.000,0,2,49,2,49,,5,2,13,1,28-078,19,1991-04-09,36:00,17,Hakeem Olajuwon
1,GSW,.632,0,L (-12),HOU,28,@,4,4,26.3,5,4,1.000,0,4,50,0,50,,12,6,19,4,28-080,12,1991-04-11,40:00,6,Hakeem Olajuwon
1,SAC,.438,0,W (+1),HOU,17,@,2,4,16.3,5,6,.750,0,3,51,1,51,,7,3,16,3,28-082,10,1991-04-13,41:00,7,Hakeem Olajuwon
1,SEA,.385,0,W (+4),HOU,13,@,4,10,9.4,5,4,.300,0,3,52,2,52,,5,2,13,4,28-084,11,1991-04-15,36:00,9,Hakeem Olajuwon
1,POR,.333,0,L (-19),HOU,11,@,5,6,7.2,5,3,.833,0,5,53,2,53,,3,3,9,1,28-085,10,1991-04-16,30:00,7,Hakeem Olajuwon
1,SAS,.333,0,L (-7),HOU,19,,4,7,13.4,5,1,1.000,0,7,54,1,54,,6,5,18,3,28-087,14,1991-04-18,40:00,9,Hakeem Olajuwon
1,DAL,.591,0,L (-6),HOU,26,@,2,2,22.7,5,3,.000,0,0,55,2,55,,13,6,22,1,28-088,16,1991-04-19,37:00,10,Hakeem Olajuwon
1,DEN,.706,0,W (+6),HOU,26,,5,3,27.2,3,9,.667,0,2,56,5,56,,12,3,17,0,28-090,13,1991-04-21,34:00,10,Hakeem Olajuwon
