gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,MIN,.778,0,L (-2),HOU,35,,6,8,32.7,3,2,.875,0,7,45,5,45,,14,2,18,3,29-027,12,1992-02-17,43:00,10,Hakeem Olajuwon
1,PHI,.600,0,W (+9),HOU,23,,4,7,16.7,5,2,.714,0,5,46,2,46,,9,4,15,0,29-030,10,1992-02-20,42:00,6,Hakeem Olajuwon
1,UTA,.438,0,L (-27),HOU,17,@,2,3,9.4,5,1,1.000,0,3,47,1,47,,7,4,16,0,29-031,6,1992-02-21,30:00,2,Hakeem Olajuwon
1,SAS,.333,0,W (+7),HOU,18,,1,12,20.5,5,7,.833,0,10,48,2,48,,4,4,12,1,29-033,14,1992-02-23,42:00,10,Hakeem Olajuwon
1,GSW,.550,0,W (+2),HOU,33,,4,12,39.5,1,4,.917,0,11,49,9,49,,11,8,20,5,29-036,12,1992-02-26,43:00,4,Hakeem Olajuwon
1,DEN,.385,0,W (+3),HOU,12,@,2,2,6.2,6,4,1.000,0,2,50,0,50,,5,1,13,1,29-038,5,1992-02-28,25:00,4,Hakeem Olajuwon
1,LAL,.706,0,W (+8),HOU,28,@,3,6,21.0,5,0,.667,0,4,51,2,51,,12,2,17,1,29-040,9,1992-03-01,30:00,7,Hakeem Olajuwon
1,PHO,.419,0,L (-5),HOU,34,@,2,10,26.8,2,7,.800,0,8,52,1,52,,13,7,31,0,29-042,15,1992-03-03,48:00,8,Hakeem Olajuwon
1,MIA,.571,0,W (+21),HOU,22,,3,7,21.1,2,4,.857,0,6,53,1,53,,8,1,14,3,29-044,10,1992-03-05,35:00,9,Hakeem Olajuwon
1,GSW,.500,0,L (-10),HOU,13,@,2,3,13.8,2,3,1.000,0,3,54,1,54,,5,4,10,0,29-046,14,1992-03-07,38:00,10,Hakeem Olajuwon
1,SAC,.611,0,W (+1),HOU,25,@,2,5,25.4,3,3,.600,0,3,55,3,55,,11,8,18,1,29-047,14,1992-03-08,41:00,6,Hakeem Olajuwon
1,DAL,.455,0,W (+23),HOU,13,,3,4,16.0,3,2,.750,0,3,56,2,56,,5,3,11,6,29-049,11,1992-03-10,29:00,8,Hakeem Olajuwon
1,SAS,.154,0,L (-6),HOU,6,@,3,3,1.0,5,2,.667,0,2,57,2,57,,2,2,13,3,29-051,7,1992-03-12,30:00,5,Hakeem Olajuwon
1,CHH,.500,0,W (+18),HOU,20,,1,4,23.0,4,6,1.000,0,4,58,4,58,,8,3,16,3,29-052,8,1992-03-13,42:00,5,Hakeem Olajuwon
1,UTA,.462,0,W (+9),HOU,17,,3,7,15.7,4,5,.714,0,5,59,1,59,,6,3,13,3,29-054,8,1992-03-15,42:00,5,Hakeem Olajuwon
1,LAC,.636,0,W (+8),HOU,21,,8,7,20.6,5,5,1.000,0,7,60,4,60,,7,2,11,2,29-056,18,1992-03-17,39:00,16,Hakeem Olajuwon
1,LAL,.500,0,L (-6),HOU,20,,3,4,23.4,5,5,1.000,0,4,61,1,61,,8,6,16,5,29-070,16,1992-03-31,37:00,10,Hakeem Olajuwon
1,DEN,.615,0,W (+23),HOU,17,,2,2,17.1,4,6,.500,0,1,62,1,62,,8,2,13,1,29-072,11,1992-04-02,29:00,9,Hakeem Olajuwon
1,ORL,.750,0,W (+9),HOU,22,,5,5,20.5,6,8,.800,0,4,63,0,63,,9,3,12,1,29-074,11,1992-04-04,44:00,8,Hakeem Olajuwon
1,SAS,.667,0,W (+3),HOU,20,@,0,11,27.5,5,6,.727,0,8,64,1,64,,6,3,9,4,29-077,15,1992-04-07,40:00,12,Hakeem Olajuwon
1,MIN,.667,0,W (+15),HOU,26,@,0,12,31.0,3,4,.833,0,10,65,6,65,,8,3,12,1,29-079,10,1992-04-09,41:00,7,Hakeem Olajuwon
1,DAL,.444,0,L (-7),HOU,19,,1,5,25.2,3,5,.600,0,3,66,6,66,,8,5,18,5,29-081,13,1992-04-11,44:00,8,Hakeem Olajuwon
1,POR,.263,0,W (+12),HOU,10,,2,0,3.4,6,7,,0,0,67,2,67,,5,0,19,1,29-084,6,1992-04-14,30:00,6,Hakeem Olajuwon
1,UTA,.625,0,L (-32),HOU,22,@,6,2,15.9,5,2,1.000,0,2,68,5,68,,10,1,16,2,29-085,6,1992-04-15,35:00,5,Hakeem Olajuwon
1,DAL,.588,0,L (-3),HOU,33,@,4,14,31.1,5,1,.929,0,13,69,4,69,,10,5,17,3,29-087,13,1992-04-17,39:00,8,Hakeem Olajuwon
1,PHO,.500,0,L (-3),HOU,39,,0,6,36.6,4,7,.833,0,5,70,5,70,,17,6,34,1,29-089,16,1992-04-19,43:00,10,Hakeem Olajuwon
