gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,MIL,.222,0,L (-3),HOU,14,,2,14,8.9,4,0,.714,0,10,44,2,44,,2,3,9,0,22-005,10,1985-01-26,32:00,7,Hakeem Olajuwon
1,NJN,.571,0,W (+4),HOU,22,,5,6,20.9,3,2,1.000,0,6,45,2,45,,8,6,14,2,22-007,15,1985-01-28,39:00,9,Hakeem Olajuwon
1,LAL,.667,0,W (+3),HOU,24,@,2,6,22.4,2,2,.667,0,4,46,0,46,,10,6,15,2,22-009,9,1985-01-30,31:00,3,Hakeem Olajuwon
1,DEN,.632,0,W (+3),HOU,26,,4,6,23.2,5,2,.333,0,2,47,3,47,,12,6,19,2,22-012,18,1985-02-02,48:00,12,Hakeem Olajuwon
1,LAL,.737,0,L (-9),HOU,30,,7,3,23.1,3,2,.667,0,2,48,3,48,,14,5,19,0,22-015,13,1985-02-05,43:00,8,Hakeem Olajuwon
1,GSW,.333,0,W (+7),HOU,11,,2,6,8.0,4,2,.500,0,3,49,1,49,,4,4,12,1,22-017,13,1985-02-07,31:00,9,Hakeem Olajuwon
1,PHO,.571,0,W (+12),HOU,24,,3,11,19.4,3,1,.727,0,8,50,3,50,,8,4,14,0,22-022,10,1985-02-12,34:00,6,Hakeem Olajuwon
1,NYK,.500,0,W (+8),HOU,30,@,4,18,29.4,5,3,.556,0,10,51,0,51,,10,15,20,3,22-024,25,1985-02-14,44:00,10,Hakeem Olajuwon
1,CLE,.333,0,W (+7),HOU,4,@,1,2,1.6,5,0,1.000,0,2,52,0,52,,1,2,3,0,22-026,5,1985-02-16,23:00,3,Hakeem Olajuwon
1,DAL,.533,0,L (-9),HOU,17,,1,5,15.9,5,2,.200,0,1,53,2,53,,8,6,15,2,22-029,12,1985-02-19,39:00,6,Hakeem Olajuwon
1,PHO,.714,0,W (+4),HOU,23,@,2,4,21.0,6,2,.750,0,3,54,0,54,,10,4,14,2,22-030,12,1985-02-20,28:00,8,Hakeem Olajuwon
1,POR,.583,0,W (+14),HOU,35,,1,10,29.2,4,2,.700,0,7,55,2,55,,14,6,24,1,22-032,10,1985-02-22,42:00,4,Hakeem Olajuwon
1,WSB,.563,0,L (-8),HOU,29,,2,14,22.7,4,1,.786,0,11,56,2,56,,9,3,16,1,22-033,6,1985-02-23,41:00,3,Hakeem Olajuwon
1,LAL,.600,0,L (-6),HOU,21,@,4,8,19.7,5,4,.375,0,3,57,0,57,,9,5,15,4,22-036,16,1985-02-26,34:00,11,Hakeem Olajuwon
1,LAC,.533,0,W (+8),HOU,18,@,0,3,15.8,3,1,.667,0,2,58,0,58,,8,5,15,1,22-037,10,1985-02-27,31:00,5,Hakeem Olajuwon
1,UTA,.478,0,W (+4),HOU,26,@,3,4,24.7,2,6,1.000,0,4,59,1,59,,11,7,23,2,22-039,15,1985-03-01,43:00,8,Hakeem Olajuwon
1,PHI,.474,0,W (+9),HOU,22,,2,6,17.8,3,1,.667,0,4,60,1,60,,9,9,19,0,22-041,15,1985-03-03,43:00,6,Hakeem Olajuwon
1,DEN,.318,0,L (-2),HOU,20,@,2,8,21.0,5,7,.750,0,6,61,2,61,,7,9,22,1,22-043,25,1985-03-05,48:00,16,Hakeem Olajuwon
1,UTA,.500,0,L (-4),HOU,21,,4,6,15.4,5,1,.833,0,5,62,2,62,,8,6,16,1,22-044,11,1985-03-06,33:00,5,Hakeem Olajuwon
1,IND,.600,0,W (+20),HOU,22,,3,7,25.7,3,4,.571,0,4,63,5,63,,9,9,15,1,22-046,17,1985-03-08,42:00,8,Hakeem Olajuwon
1,SAS,.429,0,W (+6),HOU,18,@,1,9,12.7,6,1,.667,0,6,64,1,64,,6,3,14,2,22-047,7,1985-03-09,32:00,4,Hakeem Olajuwon
1,DEN,.560,0,W (+2),HOU,36,,1,11,31.8,4,2,.727,0,8,65,1,65,,14,8,25,2,22-050,14,1985-03-12,47:00,6,Hakeem Olajuwon
1,WSB,.571,0,L (-6),HOU,15,@,2,15,13.4,1,2,.467,0,7,66,0,66,,4,5,7,0,22-053,13,1985-03-15,37:00,8,Hakeem Olajuwon
1,BOS,.417,0,L (-14),HOU,12,@,1,3,8.6,4,2,.667,0,2,67,1,67,,5,3,12,0,22-055,9,1985-03-17,34:00,6,Hakeem Olajuwon
1,CHI,.600,0,W (+6),HOU,24,,4,0,21.5,4,4,,0,0,68,0,68,,12,8,20,0,22-057,21,1985-03-19,42:00,13,Hakeem Olajuwon
1,LAL,.333,0,L (-23),HOU,10,,1,2,6.5,3,4,.000,0,0,69,0,69,,5,1,15,3,22-060,6,1985-03-22,37:00,5,Hakeem Olajuwon
1,KCK,.714,0,W (+22),HOU,20,,3,1,19.2,2,3,.000,0,0,70,1,70,,10,5,14,2,22-064,8,1985-03-26,31:00,3,Hakeem Olajuwon
1,DET,.667,0,L (-17),HOU,33,@,3,5,34.0,4,8,1.000,0,5,71,2,71,,14,6,21,2,22-065,11,1985-03-27,43:00,5,Hakeem Olajuwon
1,GSW,.500,0,W (+5),HOU,13,,7,7,5.1,5,5,.429,0,3,72,0,72,,5,3,10,0,22-067,10,1985-03-29,33:00,7,Hakeem Olajuwon
1,UTA,.400,0,W (+10),HOU,12,,0,6,12.9,4,3,.667,0,4,73,2,73,,4,3,10,1,22-068,10,1985-03-30,30:00,7,Hakeem Olajuwon
1,SEA,.455,0,W (+11),HOU,10,@,3,0,10.1,5,7,,0,0,74,0,74,,5,4,11,1,22-070,11,1985-04-01,34:00,7,Hakeem Olajuwon
1,POR,.769,0,L (-14),HOU,23,@,6,5,22.3,5,6,.600,0,3,75,1,75,,10,7,13,1,22-071,15,1985-04-02,37:00,8,Hakeem Olajuwon
1,GSW,.688,0,L (-5),HOU,26,@,4,6,23.2,5,3,.667,0,4,76,2,76,,11,4,16,3,22-073,9,1985-04-04,38:00,5,Hakeem Olajuwon
1,DAL,.500,0,W (+12),HOU,27,@,2,17,22.2,5,8,.412,0,7,77,0,77,,10,6,20,1,22-075,14,1985-04-06,46:00,8,Hakeem Olajuwon
1,SAS,.462,0,L (-21),HOU,16,@,4,4,9.7,6,2,1.000,0,4,78,0,78,,6,5,13,1,22-076,8,1985-04-07,28:00,3,Hakeem Olajuwon
1,SAS,.389,0,W (+21),HOU,16,,0,3,18.1,3,4,.667,0,2,79,2,79,,7,7,18,2,22-078,15,1985-04-09,42:00,8,Hakeem Olajuwon
1,KCK,.600,0,W (+2),HOU,31,@,2,9,28.3,4,3,.778,0,7,80,3,80,,12,6,20,1,22-080,11,1985-04-11,36:00,5,Hakeem Olajuwon
1,LAC,.500,0,L (-5),HOU,9,,1,2,6.9,5,2,.500,0,1,81,2,81,,4,0,8,1,22-081,5,1985-04-12,23:00,5,Hakeem Olajuwon
1,SEA,.471,0,W (+23),HOU,17,,2,4,11.6,4,2,.250,0,1,82,1,82,,8,6,17,0,22-083,12,1985-04-14,36:00,6,Hakeem Olajuwon
