gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,VAN,.500,0,W (+12),HOU,18,@,3,4,12.2,4,5,.500,0,2,13,0,13,,8,1,16,1,36-037,9,1999-02-27,33:00,8,Hakeem Olajuwon
1,LAL,.647,0,L (-16),HOU,22,@,2,2,13.9,6,0,.000,0,0,14,2,14,,11,2,17,0,36-038,8,1999-02-28,29:00,6,Hakeem Olajuwon
1,SAS,.316,0,L (-17),HOU,12,,2,1,7.1,2,4,.000,0,0,15,1,15,,6,1,19,2,36-040,11,1999-03-02,33:00,10,Hakeem Olajuwon
1,LAC,.500,0,W (+19),HOU,17,,2,4,16.0,0,3,.750,0,3,16,2,16,,7,3,14,1,36-042,9,1999-03-04,31:00,6,Hakeem Olajuwon
1,VAN,.600,0,W (+15),HOU,8,@,4,4,7.0,2,3,.500,0,2,17,2,17,,3,1,5,0,36-044,10,1999-03-06,31:00,9,Hakeem Olajuwon
1,POR,.600,0,L (-40),HOU,16,@,1,4,15.3,3,2,1.000,0,4,18,3,18,,6,0,10,2,36-045,2,1999-03-07,30:00,2,Hakeem Olajuwon
1,DEN,.444,0,W (+9),HOU,20,,2,5,14.6,4,4,.800,1,4,19,2,19,.000,8,0,18,2,36-047,6,1999-03-09,36:00,6,Hakeem Olajuwon
1,VAN,.632,0,W (+11),HOU,31,,1,11,27.4,4,1,.636,0,7,20,3,20,,12,5,19,1,36-049,11,1999-03-11,40:00,6,Hakeem Olajuwon
1,CLE,.579,0,W (+11),HOU,24,,2,2,19.1,5,3,1.000,2,2,21,0,21,.000,11,2,19,3,36-051,7,1999-03-13,40:00,5,Hakeem Olajuwon
1,PHO,.357,0,L (-14),HOU,17,@,6,10,6.0,5,1,.700,0,7,22,0,22,,5,1,14,1,36-052,13,1999-03-14,36:00,12,Hakeem Olajuwon
1,POR,.500,0,W (+8),HOU,21,,1,3,21.2,4,4,1.000,0,3,23,2,23,,9,2,18,5,36-054,6,1999-03-16,39:00,4,Hakeem Olajuwon
1,DEN,.625,0,W (+5),HOU,26,@,0,7,25.5,4,1,.857,0,6,24,1,24,,10,4,16,3,36-055,9,1999-03-17,28:00,5,Hakeem Olajuwon
1,PHO,.375,1,W (+10),HOU,16,,2,6,8.9,5,2,.500,1,3,25,1,25,1.000,6,2,16,1,36-058,10,1999-03-20,38:00,8,Hakeem Olajuwon
1,SAC,.700,0,W (+10),HOU,32,,9,7,20.7,3,0,.571,0,4,26,3,26,,14,2,20,2,36-060,12,1999-03-22,37:00,10,Hakeem Olajuwon
1,DAL,.625,0,W (+10),HOU,24,@,1,4,21.0,4,0,1.000,0,4,27,1,27,,10,0,16,4,36-062,7,1999-03-24,36:00,7,Hakeem Olajuwon
1,TOR,.556,0,W (+9),HOU,12,,0,2,12.6,2,4,1.000,1,2,28,1,28,.000,5,0,9,1,36-063,4,1999-03-25,25:00,4,Hakeem Olajuwon
1,GSW,.571,0,W (+1),HOU,20,@,3,4,12.4,5,1,1.000,0,4,29,2,29,,8,0,14,1,36-065,3,1999-03-27,33:00,3,Hakeem Olajuwon
1,SAC,.478,1,W (+14),HOU,24,@,2,1,19.2,2,4,1.000,1,1,30,2,30,1.000,11,2,23,2,36-066,9,1999-03-28,33:00,7,Hakeem Olajuwon
1,LAC,.500,0,W (+9),HOU,13,@,1,4,12.3,4,2,.250,1,1,31,3,31,.000,6,3,12,2,36-068,8,1999-03-30,34:00,5,Hakeem Olajuwon
1,UTA,.480,0,L (-1),HOU,32,@,2,8,27.5,2,3,1.000,1,8,32,3,32,.000,12,1,25,4,36-070,8,1999-04-01,38:00,7,Hakeem Olajuwon
1,SEA,.467,0,L (-17),HOU,18,@,5,9,5.5,5,1,.444,0,4,33,0,33,,7,2,15,0,36-073,9,1999-04-04,37:00,7,Hakeem Olajuwon
1,GSW,.450,0,W (+37),HOU,18,,2,0,16.9,3,6,,1,0,34,0,34,.000,9,5,20,3,36-075,11,1999-04-06,29:00,6,Hakeem Olajuwon
1,SAS,.556,0,L (-9),HOU,27,,4,9,20.7,5,1,.778,1,7,35,2,35,.000,10,1,18,3,36-077,12,1999-04-08,41:00,11,Hakeem Olajuwon
1,UTA,.643,0,L (-9),HOU,23,@,5,7,17.2,3,3,.714,0,5,36,1,36,,9,0,14,1,36-080,12,1999-04-11,39:00,12,Hakeem Olajuwon
1,MIN,.571,0,W (+5),HOU,22,@,3,6,24.1,4,2,1.000,0,6,37,3,37,,8,4,14,4,36-081,14,1999-04-12,39:00,10,Hakeem Olajuwon
1,VAN,.615,0,W (+17),HOU,27,,3,12,28.3,4,5,.917,0,11,38,3,38,,8,5,13,1,36-083,12,1999-04-14,34:00,7,Hakeem Olajuwon
1,POR,.167,0,W (+10),HOU,6,,4,6,4.3,2,2,.667,0,4,39,3,39,,1,1,6,2,36-084,6,1999-04-15,43:00,5,Hakeem Olajuwon
1,SAS,.308,0,L (-3),HOU,18,@,4,2,8.3,0,4,1.000,0,2,40,1,40,,8,2,26,2,36-087,10,1999-04-18,39:00,8,Hakeem Olajuwon
1,SEA,.600,0,W (+7),HOU,24,,2,6,20.8,3,3,1.000,0,6,41,1,41,,9,1,15,1,36-088,9,1999-04-19,38:00,8,Hakeem Olajuwon
1,DAL,.500,0,L (-14),HOU,27,,3,11,22.2,1,3,.818,0,9,42,2,42,,9,4,18,0,36-090,11,1999-04-21,40:00,7,Hakeem Olajuwon
1,LAC,.700,1,L (-5),HOU,18,@,3,4,18.3,6,4,.750,1,3,43,1,43,1.000,7,3,10,2,36-092,12,1999-04-23,43:00,9,Hakeem Olajuwon
1,PHO,.556,0,L (-24),HOU,16,@,3,10,10.9,4,4,.600,0,6,44,0,44,,5,2,9,0,36-094,6,1999-04-25,36:00,4,Hakeem Olajuwon
1,LAL,.400,0,W (+22),HOU,14,,2,7,13.4,1,2,.857,0,6,45,2,45,,4,1,10,2,36-095,8,1999-04-26,34:00,7,Hakeem Olajuwon
1,DAL,.500,0,L (-10),HOU,14,,4,3,6.5,3,1,.667,0,2,46,0,46,,6,1,12,0,36-098,10,1999-04-29,31:00,9,Hakeem Olajuwon
1,UTA,.391,0,L (-13),HOU,28,,1,16,21.7,3,2,.625,0,10,47,4,47,,9,5,23,1,36-099,12,1999-04-30,43:00,7,Hakeem Olajuwon
1,LAC,.700,0,W (+26),HOU,20,,1,6,23.7,4,2,1.000,0,6,48,3,48,,7,2,10,5,36-101,4,1999-05-02,33:00,2,Hakeem Olajuwon
1,MIN,.583,0,W (+17),HOU,17,,5,3,15.7,2,1,1.000,0,3,49,3,49,,7,1,12,3,36-103,13,1999-05-04,32:00,12,Hakeem Olajuwon
1,DEN,.429,0,W (+7),HOU,13,@,2,4,16.5,4,7,.250,0,1,50,3,50,,6,4,14,2,36-104,17,1999-05-05,41:00,13,Hakeem Olajuwon
